PLATE,MJD,IMG_NAME,IMG_NUM,PLATEQUALITY
6418,56354,r2-00157330,157330,good
3922,55333,b1-00115514,115514,good
3922,55333,b1-00115515,115515,good
3922,55333,b1-00115516,115516,good
3922,55333,b1-00115517,115517,good
3922,55333,b2-00115514,115514,good
3922,55333,b2-00115515,115515,good
3922,55333,b2-00115516,115516,good
3922,55333,b2-00115517,115517,good
3922,55333,r1-00115514,115514,good
3922,55333,r1-00115515,115515,good
3922,55333,r1-00115516,115516,good
3922,55333,r1-00115517,115517,good
3922,55333,r2-00115514,115514,good
3922,55333,r2-00115515,115515,good
3922,55333,r2-00115516,115516,good
3922,55333,r2-00115517,115517,good
5109,55892,b1-00136920,136920,good
5109,55892,b1-00136921,136921,good
5109,55892,b1-00136922,136922,good
5109,55892,b1-00136923,136923,good
5109,55892,b1-00136924,136924,good
5109,55892,b1-00136925,136925,good
5109,55892,b1-00136926,136926,good
5109,55892,b1-00136927,136927,good
5109,55892,b1-00136928,136928,good
5109,55892,b1-00136929,136929,good
5109,55892,b1-00136930,136930,good
5109,55892,b1-00136931,136931,good
5109,55892,b1-00136932,136932,good
5109,55892,b2-00136920,136920,good
5109,55892,b2-00136921,136921,good
5109,55892,b2-00136922,136922,good
5109,55892,b2-00136923,136923,good
5109,55892,b2-00136924,136924,good
5109,55892,b2-00136925,136925,good
5109,55892,b2-00136926,136926,good
5109,55892,b2-00136927,136927,good
5109,55892,b2-00136928,136928,good
5109,55892,b2-00136929,136929,good
5109,55892,b2-00136930,136930,good
5109,55892,b2-00136931,136931,good
5109,55892,b2-00136932,136932,good
5109,55892,r1-00136920,136920,good
5109,55892,r1-00136921,136921,good
5109,55892,r1-00136922,136922,good
5109,55892,r1-00136923,136923,good
5109,55892,r1-00136924,136924,good
5109,55892,r1-00136925,136925,good
5109,55892,r1-00136926,136926,good
5109,55892,r1-00136927,136927,good
5109,55892,r1-00136928,136928,good
5109,55892,r1-00136929,136929,good
5109,55892,r1-00136930,136930,good
5109,55892,r1-00136931,136931,good
5109,55892,r1-00136932,136932,good
5109,55892,r2-00136920,136920,good
5109,55892,r2-00136921,136921,good
5109,55892,r2-00136922,136922,good
5109,55892,r2-00136923,136923,good
5109,55892,r2-00136924,136924,good
5109,55892,r2-00136925,136925,good
5109,55892,r2-00136926,136926,good
5109,55892,r2-00136927,136927,good
5109,55892,r2-00136928,136928,good
5109,55892,r2-00136929,136929,good
5109,55892,r2-00136930,136930,good
5109,55892,r2-00136931,136931,good
5109,55892,r2-00136932,136932,good
4446,55589,b1-00125857,125857,good
4446,55589,b1-00125858,125858,good
4446,55589,b1-00125859,125859,good
4446,55589,b1-00125860,125860,good
4446,55589,b1-00125861,125861,good
4446,55589,b2-00125857,125857,good
4446,55589,b2-00125858,125858,good
4446,55589,b2-00125859,125859,good
4446,55589,b2-00125860,125860,good
4446,55589,b2-00125861,125861,good
4446,55589,r1-00125857,125857,good
4446,55589,r1-00125858,125858,good
4446,55589,r1-00125859,125859,good
4446,55589,r1-00125860,125860,good
4446,55589,r1-00125861,125861,good
4446,55589,r2-00125857,125857,good
4446,55589,r2-00125858,125858,good
4446,55589,r2-00125859,125859,good
4446,55589,r2-00125860,125860,good
4446,55589,r2-00125861,125861,good
4311,55506,b1-00121715,121715,good
4311,55506,b1-00121716,121716,good
4311,55506,b1-00121717,121717,good
4311,55506,b1-00121718,121718,good
4311,55506,b1-00121719,121719,good
4311,55506,b2-00121715,121715,good
4311,55506,b2-00121716,121716,good
4311,55506,b2-00121717,121717,good
4311,55506,b2-00121718,121718,good
4311,55506,b2-00121719,121719,good
4311,55506,r1-00121715,121715,good
4311,55506,r1-00121716,121716,good
4311,55506,r1-00121717,121717,good
4311,55506,r1-00121718,121718,good
4311,55506,r1-00121719,121719,good
4311,55506,r2-00121715,121715,good
4311,55506,r2-00121716,121716,good
4311,55506,r2-00121717,121717,good
4311,55506,r2-00121718,121718,good
4311,55506,r2-00121719,121719,good
5156,55925,b1-00137951,137951,good
5156,55925,b1-00137952,137952,good
5156,55925,b1-00137953,137953,good
5156,55925,b1-00137954,137954,good
5156,55925,b1-00137955,137955,good
5156,55925,b1-00137956,137956,good
5156,55925,b2-00137951,137951,good
5156,55925,b2-00137952,137952,good
5156,55925,b2-00137953,137953,good
5156,55925,b2-00137954,137954,good
5156,55925,b2-00137955,137955,good
5156,55925,b2-00137956,137956,good
5156,55925,r1-00137951,137951,good
5156,55925,r1-00137952,137952,good
5156,55925,r1-00137953,137953,good
5156,55925,r1-00137954,137954,good
5156,55925,r1-00137955,137955,good
5156,55925,r1-00137956,137956,good
5156,55925,r2-00137951,137951,good
5156,55925,r2-00137952,137952,good
5156,55925,r2-00137953,137953,good
5156,55925,r2-00137954,137954,good
5156,55925,r2-00137955,137955,good
5156,55925,r2-00137956,137956,good
7453,56749,b1-00177873,177873,good
7453,56749,b1-00177874,177874,good
7453,56749,b1-00177875,177875,good
7453,56749,b1-00177957,177957,good
7453,56749,b1-00177958,177958,good
7453,56749,b2-00177873,177873,good
7453,56749,b2-00177874,177874,good
7453,56749,b2-00177875,177875,good
7453,56749,b2-00177957,177957,good
7453,56749,b2-00177958,177958,good
7453,56749,r1-00177873,177873,good
7453,56749,r1-00177874,177874,good
7453,56749,r1-00177875,177875,good
7453,56749,r1-00177957,177957,good
7453,56749,r1-00177958,177958,good
7453,56749,r2-00177873,177873,good
7453,56749,r2-00177874,177874,good
7453,56749,r2-00177875,177875,good
7453,56749,r2-00177957,177957,good
7453,56749,r2-00177958,177958,good
6279,56243,b1-00150610,150610,good
6279,56243,b1-00150611,150611,good
6279,56243,b1-00150612,150612,good
6279,56243,b1-00150613,150613,good
6279,56243,b2-00150610,150610,good
6279,56243,b2-00150611,150611,good
6279,56243,b2-00150612,150612,good
6279,56243,b2-00150613,150613,good
6279,56243,r1-00150610,150610,good
6279,56243,r1-00150611,150611,good
6279,56243,r1-00150612,150612,good
6279,56243,r1-00150613,150613,good
6279,56243,r2-00150610,150610,good
6279,56243,r2-00150611,150611,good
6279,56243,r2-00150612,150612,good
6279,56243,r2-00150613,150613,good
5021,55863,b1-00135477,135477,good
5021,55863,b1-00135478,135478,good
5021,55863,b1-00135479,135479,good
5021,55863,b1-00135617,135617,good
5021,55863,b1-00135618,135618,good
5021,55863,b1-00135619,135619,good
5021,55863,b1-00135620,135620,good
5021,55863,b1-00135621,135621,good
5021,55863,b1-00135690,135690,good
5021,55863,b1-00135691,135691,good
5021,55863,b1-00135692,135692,good
5021,55863,b2-00135477,135477,good
5021,55863,b2-00135478,135478,good
5021,55863,b2-00135479,135479,good
5021,55863,b2-00135617,135617,good
5021,55863,b2-00135618,135618,good
5021,55863,b2-00135619,135619,good
5021,55863,b2-00135620,135620,good
5021,55863,b2-00135621,135621,good
5021,55863,b2-00135690,135690,good
5021,55863,b2-00135691,135691,good
5021,55863,b2-00135692,135692,good
5021,55863,r1-00135477,135477,good
5021,55863,r1-00135478,135478,good
5021,55863,r1-00135479,135479,good
5021,55863,r1-00135617,135617,good
5021,55863,r1-00135618,135618,good
5021,55863,r1-00135619,135619,good
5021,55863,r1-00135620,135620,good
5021,55863,r1-00135621,135621,good
5021,55863,r1-00135690,135690,good
5021,55863,r1-00135691,135691,good
5021,55863,r1-00135692,135692,good
5021,55863,r2-00135477,135477,good
5021,55863,r2-00135478,135478,good
5021,55863,r2-00135479,135479,good
5021,55863,r2-00135617,135617,good
5021,55863,r2-00135618,135618,good
5021,55863,r2-00135619,135619,good
5021,55863,r2-00135620,135620,good
5021,55863,r2-00135621,135621,good
5021,55863,r2-00135690,135690,good
5021,55863,r2-00135691,135691,good
5021,55863,r2-00135692,135692,good
3783,55246,b1-00108690,108690,good
3783,55246,b1-00108691,108691,good
3783,55246,b1-00108692,108692,good
3783,55246,b1-00108693,108693,good
3783,55246,b1-00108694,108694,good
3783,55246,b1-00108762,108762,good
3783,55246,b1-00108763,108763,good
3783,55246,b1-00108764,108764,good
3783,55246,b1-00108765,108765,good
3783,55246,b2-00108690,108690,good
3783,55246,b2-00108691,108691,good
3783,55246,b2-00108692,108692,good
3783,55246,b2-00108693,108693,good
3783,55246,b2-00108694,108694,good
3783,55246,b2-00108762,108762,good
3783,55246,b2-00108763,108763,good
3783,55246,b2-00108764,108764,good
3783,55246,b2-00108765,108765,good
3783,55246,r1-00108690,108690,good
3783,55246,r1-00108691,108691,good
3783,55246,r1-00108692,108692,good
3783,55246,r1-00108693,108693,good
3783,55246,r1-00108694,108694,good
3783,55246,r1-00108762,108762,good
3783,55246,r1-00108763,108763,good
3783,55246,r1-00108764,108764,good
3783,55246,r1-00108765,108765,good
3783,55246,r2-00108690,108690,good
3783,55246,r2-00108691,108691,good
3783,55246,r2-00108692,108692,good
3783,55246,r2-00108693,108693,good
3783,55246,r2-00108694,108694,good
3783,55246,r2-00108762,108762,good
3783,55246,r2-00108763,108763,good
3783,55246,r2-00108764,108764,good
3783,55246,r2-00108765,108765,good
6144,56237,b1-00150159,150159,good
6144,56237,b1-00150160,150160,good
6144,56237,b1-00150161,150161,good
6144,56237,b2-00150159,150159,good
6144,56237,b2-00150160,150160,good
6144,56237,b2-00150161,150161,good
6144,56237,r1-00150159,150159,good
6144,56237,r1-00150160,150160,good
6144,56237,r1-00150161,150161,good
6144,56237,r2-00150159,150159,good
6144,56237,r2-00150160,150160,good
6144,56237,r2-00150161,150161,good
4493,55585,b1-00125192,125192,good
4493,55585,b1-00125243,125243,good
4493,55585,b1-00125244,125244,good
4493,55585,b1-00125245,125245,good
4493,55585,b1-00125246,125246,good
4493,55585,b1-00125247,125247,good
4493,55585,b1-00125248,125248,good
4493,55585,b1-00125647,125647,good
4493,55585,b2-00125192,125192,good
4493,55585,b2-00125243,125243,good
4493,55585,b2-00125244,125244,good
4493,55585,b2-00125245,125245,good
4493,55585,b2-00125246,125246,good
4493,55585,b2-00125247,125247,good
4493,55585,b2-00125248,125248,good
4493,55585,b2-00125647,125647,good
4493,55585,r1-00125192,125192,good
4493,55585,r1-00125243,125243,good
4493,55585,r1-00125244,125244,good
4493,55585,r1-00125245,125245,good
4493,55585,r1-00125246,125246,good
4493,55585,r1-00125247,125247,good
4493,55585,r1-00125248,125248,good
4493,55585,r1-00125647,125647,good
4493,55585,r2-00125192,125192,good
4493,55585,r2-00125243,125243,good
4493,55585,r2-00125244,125244,good
4493,55585,r2-00125245,125245,good
4493,55585,r2-00125246,125246,good
4493,55585,r2-00125247,125247,good
4493,55585,r2-00125248,125248,good
4493,55585,r2-00125647,125647,good
6790,56430,b1-00161974,161974,good
6790,56430,b1-00161975,161975,good
6790,56430,b1-00161976,161976,good
6790,56430,b1-00161977,161977,good
6790,56430,b2-00161974,161974,good
6790,56430,b2-00161975,161975,good
6790,56430,b2-00161976,161976,good
6790,56430,b2-00161977,161977,good
6790,56430,r1-00161974,161974,good
6790,56430,r1-00161975,161975,good
6790,56430,r1-00161976,161976,good
6790,56430,r1-00161977,161977,good
6790,56430,r2-00161974,161974,good
6790,56430,r2-00161975,161975,good
6790,56430,r2-00161976,161976,good
6790,56430,r2-00161977,161977,good
5481,55983,b1-00140540,140540,good
5481,55983,b1-00140541,140541,good
5481,55983,b1-00140542,140542,good
5481,55983,b1-00140543,140543,good
5481,55983,b1-00140544,140544,good
5481,55983,b2-00140540,140540,good
5481,55983,b2-00140541,140541,good
5481,55983,b2-00140542,140542,good
5481,55983,b2-00140543,140543,good
5481,55983,b2-00140544,140544,good
5481,55983,r1-00140540,140540,good
5481,55983,r1-00140541,140541,good
5481,55983,r1-00140542,140542,good
5481,55983,r1-00140543,140543,good
5481,55983,r1-00140544,140544,good
5481,55983,r2-00140540,140540,good
5481,55983,r2-00140541,140541,good
5481,55983,r2-00140542,140542,good
5481,55983,r2-00140543,140543,good
5481,55983,r2-00140544,140544,good
5715,56657,b1-00171590,171590,good
5715,56657,b1-00171591,171591,good
5715,56657,b1-00171592,171592,good
5715,56657,b1-00171593,171593,good
5715,56657,b1-00171594,171594,good
5715,56657,b1-00171595,171595,good
5715,56657,b2-00171590,171590,good
5715,56657,b2-00171591,171591,good
5715,56657,b2-00171592,171592,good
5715,56657,b2-00171593,171593,good
5715,56657,b2-00171594,171594,good
5715,56657,b2-00171595,171595,good
5715,56657,r1-00171590,171590,good
5715,56657,r1-00171591,171591,good
5715,56657,r1-00171592,171592,good
5715,56657,r1-00171593,171593,good
5715,56657,r1-00171594,171594,good
5715,56657,r1-00171595,171595,good
5715,56657,r2-00171590,171590,good
5715,56657,r2-00171591,171591,good
5715,56657,r2-00171592,171592,good
5715,56657,r2-00171593,171593,good
5715,56657,r2-00171594,171594,good
5715,56657,r2-00171595,171595,good
5715,56598,b1-00168504,168504,bad 
5715,56598,b1-00168659,168659,bad 
5715,56598,b1-00168760,168760,bad 
5715,56598,b1-00168761,168761,bad 
5715,56598,b2-00168504,168504,bad 
5715,56598,b2-00168659,168659,bad 
5715,56598,b2-00168760,168760,bad 
5715,56598,b2-00168761,168761,bad 
5715,56598,r1-00168504,168504,bad 
5715,56598,r1-00168659,168659,bad 
5715,56598,r1-00168760,168760,bad 
5715,56598,r1-00168761,168761,bad 
5715,56598,r2-00168504,168504,bad 
5715,56598,r2-00168659,168659,bad 
5715,56598,r2-00168760,168760,bad 
5715,56598,r2-00168761,168761,bad 
6838,56429,b1-00161868,161868,good
6838,56429,b1-00161869,161869,good
6838,56429,b1-00161870,161870,good
6838,56429,b1-00161871,161871,good
6838,56429,b1-00161872,161872,good
6838,56429,b2-00161868,161868,good
6838,56429,b2-00161869,161869,good
6838,56429,b2-00161870,161870,good
6838,56429,b2-00161871,161871,good
6838,56429,b2-00161872,161872,good
6838,56429,r1-00161868,161868,good
6838,56429,r1-00161869,161869,good
6838,56429,r1-00161870,161870,good
6838,56429,r1-00161871,161871,good
6838,56429,r1-00161872,161872,good
6838,56429,r2-00161868,161868,good
6838,56429,r2-00161869,161869,good
6838,56429,r2-00161870,161870,good
6838,56429,r2-00161871,161871,good
6838,56429,r2-00161872,161872,good
6191,56248,b1-00151075,151075,good
6191,56248,b1-00151076,151076,good
6191,56248,b1-00151077,151077,good
6191,56248,b1-00151078,151078,good
6191,56248,b2-00151075,151075,good
6191,56248,b2-00151076,151076,good
6191,56248,b2-00151077,151077,good
6191,56248,b2-00151078,151078,good
6191,56248,r1-00151075,151075,good
6191,56248,r1-00151076,151076,good
6191,56248,r1-00151077,151077,good
6191,56248,r1-00151078,151078,good
6191,56248,r2-00151075,151075,good
6191,56248,r2-00151076,151076,good
6191,56248,r2-00151077,151077,good
6191,56248,r2-00151078,151078,good
4406,55858,b1-00135400,135400,good
4406,55858,b1-00135401,135401,good
4406,55858,b1-00135402,135402,good
4406,55858,b1-00135403,135403,good
4406,55858,b2-00135400,135400,good
4406,55858,b2-00135401,135401,good
4406,55858,b2-00135402,135402,good
4406,55858,b2-00135403,135403,good
4406,55858,r1-00135400,135400,good
4406,55858,r1-00135401,135401,good
4406,55858,r1-00135402,135402,good
4406,55858,r1-00135403,135403,good
4406,55858,r2-00135400,135400,good
4406,55858,r2-00135401,135401,good
4406,55858,r2-00135402,135402,good
4406,55858,r2-00135403,135403,good
6703,56636,b1-00170671,170671,good
6703,56636,b1-00170742,170742,good
6703,56636,b1-00170743,170743,good
6703,56636,b1-00170744,170744,good
6703,56636,b1-00170807,170807,good
6703,56636,b1-00170808,170808,good
6703,56636,b1-00170809,170809,good
6703,56636,b2-00170671,170671,good
6703,56636,b2-00170742,170742,good
6703,56636,b2-00170743,170743,good
6703,56636,b2-00170744,170744,good
6703,56636,b2-00170807,170807,good
6703,56636,b2-00170808,170808,good
6703,56636,b2-00170809,170809,good
6703,56636,r1-00170671,170671,good
6703,56636,r1-00170742,170742,good
6703,56636,r1-00170743,170743,good
6703,56636,r1-00170744,170744,good
6703,56636,r1-00170807,170807,good
6703,56636,r1-00170808,170808,good
6703,56636,r1-00170809,170809,good
6703,56636,r2-00170671,170671,good
6703,56636,r2-00170742,170742,good
6703,56636,r2-00170743,170743,good
6703,56636,r2-00170744,170744,good
6703,56636,r2-00170807,170807,good
6703,56636,r2-00170808,170808,good
6703,56636,r2-00170809,170809,good
3878,55361,b1-00116618,116618,good
3878,55361,b1-00116619,116619,good
3878,55361,b1-00116620,116620,good
3878,55361,b2-00116618,116618,good
3878,55361,b2-00116619,116619,good
3878,55361,b2-00116620,116620,good
3878,55361,r1-00116618,116618,good
3878,55361,r1-00116619,116619,good
3878,55361,r1-00116620,116620,good
3878,55361,r2-00116618,116618,good
3878,55361,r2-00116619,116619,good
3878,55361,r2-00116620,116620,good
4866,55895,b1-00137193,137193,good
4866,55895,b1-00137194,137194,good
4866,55895,b1-00137195,137195,good
4866,55895,b1-00137196,137196,good
4866,55895,b2-00137193,137193,good
4866,55895,b2-00137194,137194,good
4866,55895,b2-00137195,137195,good
4866,55895,b2-00137196,137196,good
4866,55895,r1-00137193,137193,good
4866,55895,r1-00137194,137194,good
4866,55895,r1-00137195,137195,good
4866,55895,r1-00137196,137196,good
4866,55895,r2-00137193,137193,good
4866,55895,r2-00137194,137194,good
4866,55895,r2-00137195,137195,good
4866,55895,r2-00137196,137196,good
4731,55656,b1-00129076,129076,good
4731,55656,b1-00129077,129077,good
4731,55656,b1-00129079,129079,good
4731,55656,b1-00129320,129320,good
4731,55656,b1-00129321,129321,good
4731,55656,b1-00129322,129322,good
4731,55656,b2-00129076,129076,good
4731,55656,b2-00129077,129077,good
4731,55656,b2-00129079,129079,good
4731,55656,b2-00129320,129320,good
4731,55656,b2-00129321,129321,good
4731,55656,b2-00129322,129322,good
4731,55656,r1-00129076,129076,good
4731,55656,r1-00129077,129077,good
4731,55656,r1-00129079,129079,good
4731,55656,r1-00129320,129320,good
4731,55656,r1-00129321,129321,good
4731,55656,r1-00129322,129322,good
4731,55656,r2-00129076,129076,good
4731,55656,r2-00129077,129077,good
4731,55656,r2-00129079,129079,good
4731,55656,r2-00129320,129320,good
4731,55656,r2-00129321,129321,good
4731,55656,r2-00129322,129322,good
6750,56367,b1-00158324,158324,good
6750,56367,b1-00158325,158325,good
6750,56367,b1-00158326,158326,good
6750,56367,b2-00158324,158324,good
6750,56367,b2-00158325,158325,good
6750,56367,b2-00158326,158326,good
6750,56367,r1-00158324,158324,good
6750,56367,r1-00158325,158325,good
6750,56367,r1-00158326,158326,good
6750,56367,r2-00158324,158324,good
6750,56367,r2-00158325,158325,good
